original_name,canonical_name,reason,original_party,original_terms,merged_party,merged_terms
"Ziya Pir’in yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması                     603
    43.- İstanbul Milletvekili Filiz Kerestecioğlu Demir",Ziya Pir’in yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması 603 43.- İstanbul Milletvekili Filiz Kerestecioğlu Demir,apostrophe_removal,,[],,[]
"Haluk Pekşen’in sataşma nedeniyle yaptığı konuşmasındaki bazı
ifadelerine ilişkin açıklaması                                                        495:497

                                                                                          283
TBMM                                              B: 69                             12 . 3 . 2018
                                                                                         Sayfa
      41.- Adana Milletvekili Meral Danış Beştaş",Haluk Pekşen’in sataşma nedeniyle yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 495:497 283 TBMM B: 69 12 . 3 . 2018 Sayfa 41.- Adana Milletvekili Meral Danış Beştaş,apostrophe_removal,,[],,[]
"Levent Gök’e bundan sonraki siyasi hayatında
başarılar dilediklerine ilişkin açıklaması                                                   374
      27.- Amasya Milletvekili Mehmet Naci Bostancı",Levent Gök’e bundan sonraki siyasi hayatında başarılar dilediklerine ilişkin açıklaması 374 27.- Amasya Milletvekili Mehmet Naci Bostancı,apostrophe_removal,,[],,[]
"Burcu Köksal’ın yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması              125:126
     31.- Ankara Milletvekili Levent Gök",Burcu Köksal’ın yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması 125:126 31.- Ankara Milletvekili Levent Gök,apostrophe_removal,,[],,[]
"Levent Gök,
Diyarbakır Milletvekili Sibel Yiğitalp ile Mersin Milletvekili Aytuğ Atıcı’nın
yaptıkları açıklamalarındaki bazı ifadelerine ilişkin açıklaması                     127:128
    35.- Hatay Milletvekili Serkan Topal","Levent Gök, Diyarbakır Milletvekili Sibel Yiğitalp ile Mersin Milletvekili Aytuğ Atıcı’nın yaptıkları açıklamalarındaki bazı ifadelerine ilişkin açıklaması 127:128 35.- Hatay Milletvekili Serkan Topal",apostrophe_removal,,[],,[]
"Haluk
Pekşen’in görüşülmekte olan 670 sayılı Kanun Hükmünde Kararname’nin
tümü üzerinde CHP Grubu adına yaptığı konuşmasındaki bazı ifadelerine
ilişkin açıklaması                                                                   145:146
    39.- Trabzon Milletvekili Haluk Pekşen",Haluk Pekşen’in görüşülmekte olan 670 sayılı Kanun Hükmünde Kararname’nin tümü üzerinde CHP Grubu adına yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 145:146 39.- Trabzon Milletvekili Haluk Pekşen,apostrophe_removal,,[],,[]
"Tahsin
Tarhan’ın sataşma nedeniyle yaptığı konuşmasındaki bazı ifadelerine ilişkin
açıklaması                                                                               203:204
      37.- Manisa Milletvekili Özgür Özel",Tahsin Tarhan’ın sataşma nedeniyle yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 203:204 37.- Manisa Milletvekili Özgür Özel,apostrophe_removal,,[],,[]
"Garo Paylan’ın
533 sıra sayılı Kanun Tasarısı’nın 16’ncı maddesiyle ilgili önerge üzerinde
yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması                                   219:220
      29.- Maliye Bakanı Naci Ağbal",Garo Paylan’ın 533 sıra sayılı Kanun Tasarısı’nın 16’ncı maddesiyle ilgili önerge üzerinde yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 219:220 29.- Maliye Bakanı Naci Ağbal,apostrophe_removal,,[],,[]
"Türabi
Kayan’ın görüşülmekte olan 556 sıra sayılı Kanun Tasarısı’nın 9’uncu
maddesiyle ilgili önerge üzerinde yaptığı konuşmasındaki bazı ifadelerine
ilişkin açıklaması                                                                      173
     35.- Adana Milletvekili Meral Danış Beştaş",Türabi Kayan’ın görüşülmekte olan 556 sıra sayılı Kanun Tasarısı’nın 9’uncu maddesiyle ilgili önerge üzerinde yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 173 35.- Adana Milletvekili Meral Danış Beştaş,apostrophe_removal,,[],,[]
"Özgür
Özel’in açıklamasındaki bazı ifadelerine ilişkin açıklaması                                198
     46.- Erzurum Milletvekili İbrahim Aydemir",Özgür Özel’in açıklamasındaki bazı ifadelerine ilişkin açıklaması 198 46.- Erzurum Milletvekili İbrahim Aydemir,apostrophe_removal,Cumhuriyet Halk Partisi,"[1, 2, 3, 4, 5]",Cumhuriyet Halk Partisi,"[1, 2, 3, 4, 5]"
İmran   Kılıç,İmran Kılıç,apostrophe_removal,Adalet ve Kalkınma Partisi,"[26, 27]",Adalet ve Kalkınma Partisi,"[26, 27]"
"Sibel Yiğitalp’in yaptığı açıklamasındaki bazı ifadelerine ilişkin
açıklaması                                                                                809:810

652
TBMM                                            B: 38                            15 . 12 . 2017
                                                                                        Sayfa
      16.- Sakarya Milletvekili Engin Özkoç",Sibel Yiğitalp’in yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması 809:810 652 TBMM B: 38 15 . 12 . 2017 Sayfa 16.- Sakarya Milletvekili Engin Özkoç,apostrophe_removal,,[],,[]
"Mahmut Tanal
ile İstanbul Milletvekili Filiz Kerestecioğlu Demir’in yaptıkları açıklamaları
ve Afyonkarahisar Milletvekili Burcu Köksal’ın sataşma nedeniyle yaptığı
konuşmasındaki bazı ifadelerine ilişkin açıklaması                                      537:538
      33.- Manisa Milletvekili Özgür Özel",Mahmut Tanal ile İstanbul Milletvekili Filiz Kerestecioğlu Demir’in yaptıkları açıklamaları ve Afyonkarahisar Milletvekili Burcu Köksal’ın sataşma nedeniyle yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 537:538 33.- Manisa Milletvekili Özgür Özel,apostrophe_removal,,[],,[]
"Mehmet
Bekaroğlu’nun yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması                               942
    11.- Ankara Milletvekili Bülent Kuşoğlu’n",Mehmet Bekaroğlu’nun yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması 942 11.- Ankara Milletvekili Bülent Kuşoğlu’n,apostrophe_removal,,[],,[]
Mustafa   Ilıcalı,Mustafa Ilıcalı,apostrophe_removal,Adalet ve Kalkınma Partisi,"[22, 26]",Adalet ve Kalkınma Partisi,"[22, 26]"
Mustafa      İsen,Mustafa İsen,apostrophe_removal,Adalet ve Kalkınma Partisi,"[25, 26]",Adalet ve Kalkınma Partisi,"[25, 26]"
"Nihat Akdoğan’ın 503 sıra sayılı 2018 Yılı Bütçe
Kanunu Tasarısı ile 504 sıra sayılı 2016 Yılı Kesin Hesap Kanunu Tasarısı’nın
sekizinci tur görüşmelerinde HDP Grubu adına yaptığı konuşmasındaki bazı
ifadelerine ilişkin açıklaması                                                                            672:673
      9.- Hakkâri Milletvekili Nihat Akdoğan",Nihat Akdoğan’ın 503 sıra sayılı 2018 Yılı Bütçe Kanunu Tasarısı ile 504 sıra sayılı 2016 Yılı Kesin Hesap Kanunu Tasarısı’nın sekizinci tur görüşmelerinde HDP Grubu adına yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 672:673 9.- Hakkâri Milletvekili Nihat Akdoğan,apostrophe_removal,,[],,[]
"Nihat Akdoğan’ın yaptığı açıklamasındaki bazı
ifadelerine ilişkin açıklaması                                                                            673:675
      11.- Kocaeli Milletvekili Haydar Akar",Nihat Akdoğan’ın yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması 673:675 11.- Kocaeli Milletvekili Haydar Akar,apostrophe_removal,,[],,[]
"Aytuğ
Atıcı’nın yerinden sarf ettiği bazı ifadelerine ilişkin açıklaması                               145
    15.- Samsun Milletvekili Erhan Usta",Aytuğ Atıcı’nın yerinden sarf ettiği bazı ifadelerine ilişkin açıklaması 145 15.- Samsun Milletvekili Erhan Usta,apostrophe_removal,,[],,[]
"Garo Paylan’ın
sataşma nedeniyle yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması               1043:1044
    29.- Aksaray Milletvekili İlknur İnceöz",Garo Paylan’ın sataşma nedeniyle yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 1043:1044 29.- Aksaray Milletvekili İlknur İnceöz,apostrophe_removal,,[],,[]
"Ahmet
Yıldırım’ın yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması                       70
     35.- Trabzon Milletvekili Haluk Pekşen",Ahmet Yıldırım’ın yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması 70 35.- Trabzon Milletvekili Haluk Pekşen,apostrophe_removal,,[],,[]
"Sibel
Özdemir’in yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması                     365:366
      15.- Avrupa Birliği Bakanı Ömer Çelik",Sibel Özdemir’in yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması 365:366 15.- Avrupa Birliği Bakanı Ömer Çelik,apostrophe_removal,CHP,[],CHP,[]
"Mehmet
Tüm’ün sataşma nedeniyle yaptığı konuşmasındaki bazı ifadelerine ilişkin
açıklaması                                                                             398:399
     20.- Millî Eğitim Bakanı İsmet Yılmaz",Mehmet Tüm’ün sataşma nedeniyle yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 398:399 20.- Millî Eğitim Bakanı İsmet Yılmaz,apostrophe_removal,,[],,[]
"Burcu Köksal’ın 502 sıra sayılı Kanun Tasarısı’nın 123’üncü
maddesiyle ilgili önerge üzerinde yaptığı konuşmasındaki bazı ifadelerine
ilişkin açıklaması                                                                     1148:1149
    37.- Artvin Milletvekili İsrafil Kışla",Burcu Köksal’ın 502 sıra sayılı Kanun Tasarısı’nın 123’üncü maddesiyle ilgili önerge üzerinde yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 1148:1149 37.- Artvin Milletvekili İsrafil Kışla,apostrophe_removal,,[],,[]
"Didem Engin’in müftülüklere evlendirme yetkisi
veren kanun tasarısına ilişkin açıklaması                                                            393
      4.- Mersin Milletvekili Aytuğ Atıcı",Didem Engin’in müftülüklere evlendirme yetkisi veren kanun tasarısına ilişkin açıklaması 393 4.- Mersin Milletvekili Aytuğ Atıcı,apostrophe_removal,,[],,[]
"Erhan
Usta’nın 491 sıra sayılı Kanun Tasarısı’nın 21’inci maddesiyle ilgili önerge
üzerinde yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması                               469
     42.- Samsun Milletvekili Erhan Usta",Erhan Usta’nın 491 sıra sayılı Kanun Tasarısı’nın 21’inci maddesiyle ilgili önerge üzerinde yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 469 42.- Samsun Milletvekili Erhan Usta,apostrophe_removal,,[],,[]
"Ahmet Yıldırım’ın
sataşma nedeniyle yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması           189:190
      25.- Muş Milletvekili Ahmet Yıldırım",Ahmet Yıldırım’ın sataşma nedeniyle yaptığı konuşmasındaki bazı ifadelerine ilişkin açıklaması 189:190 25.- Muş Milletvekili Ahmet Yıldırım,apostrophe_removal,,[],,[]
Özgür   Özel,Özgür Özel,apostrophe_removal,Cumhuriyet Halk Partisi,"[24, 25, 26, 27, 28]",Cumhuriyet Halk Partisi,"[24, 25, 26, 27, 28]"
"Engin Altay, Amasya Milletvekili Mehmet Naci
Bostancı’nın yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması               941:942
     58.- Manisa Milletvekili Özgür Özel","Engin Altay, Amasya Milletvekili Mehmet Naci Bostancı’nın yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması 941:942 58.- Manisa Milletvekili Özgür Özel",apostrophe_removal,,[],,[]
Melike     Basmacı,Melike Basmacı,apostrophe_removal,Cumhuriyet Halk Partisi,"[25, 26]",Cumhuriyet Halk Partisi,"[25, 26]"
Serkan   Topal,Serkan Topal,apostrophe_removal,Cumhuriyet Halk Partisi,"[25, 26, 27]",Cumhuriyet Halk Partisi,"[25, 26, 27]"
"Engin Özkoç ile İstanbul Milletvekili Filiz Kerestecioğlu Demir’in yaptıkları
açıklamalarındaki bazı ifadelerine ilişkin açıklaması                                 63:65
     33.- Sakarya Milletvekili Engin Özkoç",Engin Özkoç ile İstanbul Milletvekili Filiz Kerestecioğlu Demir’in yaptıkları açıklamalarındaki bazı ifadelerine ilişkin açıklaması 63:65 33.- Sakarya Milletvekili Engin Özkoç,apostrophe_removal,,[],,[]
"Engin Özkoç’un yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması            65:67
     35.- Ankara Milletvekili Levent Gök",Engin Özkoç’un yaptığı açıklamasındaki bazı ifadelerine ilişkin açıklaması 65:67 35.- Ankara Milletvekili Levent Gök,apostrophe_removal,,[],,[]
"Mehmet
Sağlam",Mehmet Sağlam,apostrophe_removal,Doğru Yol PartisiAdalet ve Kalkınma Partisi,"[20, 21, 23, 24]",Doğru Yol PartisiAdalet ve Kalkınma Partisi,"[20, 21, 23, 24]"
"seçilebilme ehliyetini haiz olduklarına ve Eskişehir
Milletvekili Bedii Süheyl Batum’un ifadelerine ilişkin açıklaması

899:900

19.- Konya Milletvekili Faruk Bal",seçilebilme ehliyetini haiz olduklarına ve Eskişehir Milletvekili Bedii Süheyl Batum’un ifadelerine ilişkin açıklaması 899:900 19.- Konya Milletvekili Faruk Bal,apostrophe_removal,,[],,[]
"uygulamalarına ilişkin açıklaması

Hüseyin

Aygün",uygulamalarına ilişkin açıklaması Hüseyin Aygün,apostrophe_removal,,[],,[]
"Ali

Özgündüz",Ali Özgündüz,apostrophe_removal,,[24],,[24]
"Kadir
Gökmen Öğüt",Kadir Gökmen Öğüt,apostrophe_removal,,[24],,[24]
"Aytun Çıray’ın sataşma nedeniyle yaptığı konuşma sırasındaki bazı
ifadelerine ilişkin açıklaması

749:751

9.- Aydın Milletvekili Ali Uzunırmak",Aytun Çıray’ın sataşma nedeniyle yaptığı konuşma sırasındaki bazı ifadelerine ilişkin açıklaması 749:751 9.- Aydın Milletvekili Ali Uzunırmak,apostrophe_removal,,[],,[]
"Muharrem
Işık’ın gündem dışı ve İstanbul Milletvekili Mahmut Tanal’ın sataşma
nedeniyle yaptığı konuşmaları sırasındaki bazı ifadelerine ilişkin açıklaması

867:868

5.- Aydın Milletvekili Bülent Tezcan",Muharrem Işık’ın gündem dışı ve İstanbul Milletvekili Mahmut Tanal’ın sataşma nedeniyle yaptığı konuşmaları sırasındaki bazı ifadelerine ilişkin açıklaması 867:868 5.- Aydın Milletvekili Bülent Tezcan,apostrophe_removal,,[],,[]
"Bülent
Tezcan’ın yaptığı açıklama sırasındaki bazı ifadelerine ilişkin açıklaması

877:878

7.- Ankara Milletvekili Özcan Yeniçeri",Bülent Tezcan’ın yaptığı açıklama sırasındaki bazı ifadelerine ilişkin açıklaması 877:878 7.- Ankara Milletvekili Özcan Yeniçeri,apostrophe_removal,,[],,[]
"Haluk Eyidoğan’ın bir alışveriş merkezinin tadilatıyla ilgili ifade
ettiği hususlara ilişkin açıklaması

397:398

22.- Bingöl Milletvekili İdris Baluken",Haluk Eyidoğan’ın bir alışveriş merkezinin tadilatıyla ilgili ifade ettiği hususlara ilişkin açıklaması 397:398 22.- Bingöl Milletvekili İdris Baluken,apostrophe_removal,,[],,[]
"Emre Köprülü’nün bazı ifadelerine ilişkin açıklaması
4.- Kayseri Milletvekili Mustafa Elitaş",Emre Köprülü’nün bazı ifadelerine ilişkin açıklaması 4.- Kayseri Milletvekili Mustafa Elitaş,apostrophe_removal,,[],,[]
"İlhan Demiröz’ün , Bursa’nın İnegöl ve Kestel
ilçelerinde yaşanan şiddetli yağış ve dolu nedeniyle çiftçilerin
mağduriyetlerinin bir an önce giderilmesi gerektiğine ilişkin açıklaması

911:912

9.- Kastamonu Milletvekili Emin Çınar","İlhan Demiröz’ün , Bursa’nın İnegöl ve Kestel ilçelerinde yaşanan şiddetli yağış ve dolu nedeniyle çiftçilerin mağduriyetlerinin bir an önce giderilmesi gerektiğine ilişkin açıklaması 911:912 9.- Kastamonu Milletvekili Emin Çınar",apostrophe_removal,,[],,[]
"Mehmet
Şandır’ın Danışma Kurulu önerisi üzerindeki konuşması sırasında kullandığı
bazı ifadelere ilişkin açıklaması

52

18.- Enerji ve Tabii Kaynaklar Bakanı Taner Yıldız",Mehmet Şandır’ın Danışma Kurulu önerisi üzerindeki konuşması sırasında kullandığı bazı ifadelere ilişkin açıklaması 52 18.- Enerji ve Tabii Kaynaklar Bakanı Taner Yıldız,apostrophe_removal,,[],,[]
"Erkan Akçay’ın BDP grup önerisi üzerinde yaptığı konuşma
sırasındaki bazı ifadelerine ilişkin açıklaması

240:241

25.- Rize Milletvekili Nusret Bayraktar",Erkan Akçay’ın BDP grup önerisi üzerinde yaptığı konuşma sırasındaki bazı ifadelerine ilişkin açıklaması 240:241 25.- Rize Milletvekili Nusret Bayraktar,apostrophe_removal,,[],,[]
"Aytuğ
Atıcı’nın yaptığı açıklama sırasındaki bazı ifadelerine ilişkin açıklaması

257:259

32.- Adıyaman Milletvekili Ahmet Aydın",Aytuğ Atıcı’nın yaptığı açıklama sırasındaki bazı ifadelerine ilişkin açıklaması 257:259 32.- Adıyaman Milletvekili Ahmet Aydın,apostrophe_removal,,[],,[]
"Oktay Vural’ın ifadelerine ilişkin açıklaması

326:327

14.- Kayseri Milletvekili Yusuf Halaçoğlu’n",Oktay Vural’ın ifadelerine ilişkin açıklaması 326:327 14.- Kayseri Milletvekili Yusuf Halaçoğlu’n,apostrophe_removal,,[],,[]
"Veli Ağbaba’nın¸ infaz koruma memurlarının
sorunlarına ilişkin açıklaması

459:460

8.- Afyonkarahisar Milletvekili Ahmet Toptaş",Veli Ağbaba’nın¸ infaz koruma memurlarının sorunlarına ilişkin açıklaması 459:460 8.- Afyonkarahisar Milletvekili Ahmet Toptaş,apostrophe_removal,,[],,[]
"Kamer
Genç’in seviyesiz bir üslupla konuştuğuna ve özür dilemesi gerektiğine
ilişkin açıklaması

1104

13.- Diyarbakır Milletvekili Mehmet Galip Ensarioğlu’n",Kamer Genç’in seviyesiz bir üslupla konuştuğuna ve özür dilemesi gerektiğine ilişkin açıklaması 1104 13.- Diyarbakır Milletvekili Mehmet Galip Ensarioğlu’n,apostrophe_removal,,[],,[]
Zeki Ertugay',Zeki Ertugay,apostrophe_removal,Doğru Yol PartisiMilliyetçi Hareket Partisi,"[20, 21, 23]",Doğru Yol PartisiMilliyetçi Hareket Partisi,"[20, 21, 23]"
"Sadullah Ergin'irı, Tarım ve Köyişleri Bakanının
bu birleşimde Bakanlığıyla ilgili yapılan gündem dışı konuşmaları sonraki
birleşimlerde cevaplandıracağına ilişkin açıklaması
3.- Eskişehir Milletvekili H. Tayfun İçli'",Sadullah Ergin,apostrophe_removal,,[],,[]
Kemal Kılıçdaroğlu'n,Kemal Kılıçdaroğlu,apostrophe_removal,Cumhuriyet Halk Partisi(2002-günümüz),"[22, 23, 24, 25, 26, 27]",Cumhuriyet Halk Partisi(2002-günümüz),"[22, 23, 24, 25, 26, 27]"
Kamil Erdal Sipahi',Kamil Erdal Sipahi,apostrophe_removal,,[23],,[23]
"Oktay Vural'ın son günlerde meydana gelen din­
leme skandalına ilişkin açıklaması

864

4.- Muş Milletvekili M. Nuri Yaman'",Oktay Vural,apostrophe_removal,,[],Milliyetçi Hareket Partisi(1995-2023)İYİ Parti(2023-günümüz),"[21, 23, 24, 25, 26]"
Mehmet Şandır',Mehmet Şandır,apostrophe_removal,,"[21, 23, 24]",,"[21, 23, 24]"
Turgut Dibek',Turgut Dibek,apostrophe_removal,,"[23, 24]",,"[23, 24]"
Hasan Erçclebi',Hasan Erçclebi,apostrophe_removal,,[],,[]
Sadullah Ergin',Sadullah Ergin,apostrophe_removal,Demokrasi ve Atılım Partisi(2020-günümüz),"[22, 23, 24, 28]",,[]
Hasip Kaplan',Hasip Kaplan,apostrophe_removal,Halkların Demokratik Partisi(2014-2018),"[23, 24]",Halkların Demokratik Partisi(2014-2018),"[23, 24]"
Oktay Vural',Oktay Vural,apostrophe_removal,Milliyetçi Hareket Partisi(1995-2023)İYİ Parti(2023-günümüz),"[21, 23, 24, 25, 26]",Milliyetçi Hareket Partisi(1995-2023)İYİ Parti(2023-günümüz),"[21, 23, 24, 25, 26]"
İsa Gök',İsa Gök,apostrophe_removal,,"[23, 24]",,"[23, 24]"
Bekir Bozdağ',Bekir Bozdağ,apostrophe_removal,Fazilet Partisi(1999-2001)Adalet ve Kalkınma Partisi(2001-günümüz),"[22, 23, 24, 26, 27, 28]",Fazilet Partisi(1999-2001)Adalet ve Kalkınma Partisi(2001-günümüz),"[22, 23, 24, 26, 27, 28]"
Nuri Uslu'n,Nuri Uslu,apostrophe_removal,Adalet ve Kalkınma Partisi,[23],Adalet ve Kalkınma Partisi,[23]
Atilla Kart',Atilla Kart,apostrophe_removal,,"[22, 23, 24]",,"[22, 23, 24]"
Hüsnü Çöllü'n,Hüsnü Çöllü,apostrophe_removal,Cumhuriyet Halk Partisi,[23],Cumhuriyet Halk Partisi,[23]
Osman Durmuş',Osman Durmuş,apostrophe_removal,,[],,[]
S u n Sakık',S u n Sakık,apostrophe_removal,,[],,[]
Tekin Bingöl',Tekin Bingöl,apostrophe_removal,Cumhuriyet Halk Partisi,"[23, 25, 26, 27, 28]",Cumhuriyet Halk Partisi,"[23, 25, 26, 27, 28]"
Mehmet Emrehan Halıcı',Mehmet Emrehan Halıcı,apostrophe_removal,,"[21, 23, 24]",,"[21, 23, 24]"
Nurettin Canikli',Nurettin Canikli,apostrophe_removal,Adalet ve Kalkınma Partisi,"[22, 23, 24, 26, 27]",Adalet ve Kalkınma Partisi,"[22, 23, 24, 26, 27]"
Emin Haluk Ayhan',Emin Haluk Ayhan,apostrophe_removal,Milliyetçi Hareket Partisi,"[23, 24, 25, 26]",Milliyetçi Hareket Partisi,"[23, 24, 25, 26]"
Reşat Doğru'n,Reşat Doğru,apostrophe_removal,Milliyetçi Hareket Partisi,"[21, 23, 24]",Milliyetçi Hareket Partisi,"[21, 23, 24]"
Akif Akkuş',Akif Akkuş,apostrophe_removal,Milliyetçi Hareket Partisi,[23],Milliyetçi Hareket Partisi,[23]
Ergün Aydoğan',Ergün Aydoğan,apostrophe_removal,,[23],,[23]
Şevket Köse',Şevket Köse,apostrophe_removal,Cumhuriyet Halk Partisi,[],Cumhuriyet Halk Partisi,[]
Tuğrul Yemişci',Tuğrul Yemişci,apostrophe_removal,Adalet ve Kalkınma Partisi,[23],Adalet ve Kalkınma Partisi,[23]
Ahmet Duran Bulut',Ahmet Duran Bulut,apostrophe_removal,Milliyetçi Hareket Partisi,"[23, 24]",Milliyetçi Hareket Partisi,"[23, 24]"
Gürol Ergin',Gürol Ergin,apostrophe_removal,Cumhuriyet Halk Partisi,"[22, 23]",Cumhuriyet Halk Partisi,"[22, 23]"
Ertekin Çolak',Ertekin Çolak,apostrophe_removal,Adalet ve Kalkınma Partisi,[23],Adalet ve Kalkınma Partisi,[23]
Hakkı Suha Okay',Hakkı Suha Okay,apostrophe_removal,Cumhuriyet Halk Partisi,[23],Cumhuriyet Halk Partisi,[23]
Rıdvan Yalçın',Rıdvan Yalçın,apostrophe_removal,Milliyetçi Hareket PartisiİYİ Parti,[23],Milliyetçi Hareket PartisiİYİ Parti,[23]
Ali Rıza Öztürk',Ali Rıza Öztürk,apostrophe_removal,Cumhuriyet Halk Partisi,"[23, 24]",Cumhuriyet Halk Partisi,"[23, 24]"
Sevahir Bayındır',Sevahir Bayındır,apostrophe_removal,,[23],,[23]
Afif Demirkıran',Afif Demirkıran,apostrophe_removal,,"[22, 23, 24]",,"[22, 23, 24]"
Necati Özensoy',Necati Özensoy,apostrophe_removal,,"[23, 24]",,"[23, 24]"
Kemalettin Aydın',Kemalettin Aydın,apostrophe_removal,,"[23, 24, 25]",,"[23, 24, 25]"
Hulusi Güvel',Hulusi Güvel,apostrophe_removal,Cumhuriyet Halk Partisi,[23],Cumhuriyet Halk Partisi,[23]
Cemaleddin Uslu'n,Cemaleddin Uslu,apostrophe_removal,Milliyetçi Hareket Partisi,[23],Milliyetçi Hareket Partisi,[23]
Abdullah Özer',Abdullah Özer,apostrophe_removal,Cumhuriyet Halk Partisi,[23],Cumhuriyet Halk Partisi,[23]
Ramazan Kerim Özkan',Ramazan Kerim Özkan,apostrophe_removal,,"[22, 23, 24]",,"[22, 23, 24]"
Selahattin Demirtaş',Selahattin Demirtaş,apostrophe_removal,Demokratik Toplum Partisi(2007-2008)Barış ve Demokrasi Partisi(2008-2014)Halkların Demokratik Partisi(2014-2020),"[23, 24, 25, 26]",Demokratik Toplum Partisi(2007-2008)Barış ve Demokrasi Partisi(2008-2014)Halkların Demokratik Partisi(2014-2020),"[23, 24, 25, 26]"
Ahmet Gökhan Sarıçam',Ahmet Gökhan Sarıçam,apostrophe_removal,Adalet ve Kalkınma Partisi,"[22, 23, 28]",Adalet ve Kalkınma Partisi,"[22, 23, 28]"
Osman Kaptan',Osman Kaptan,apostrophe_removal,,"[22, 23, 24]",,"[22, 23, 24]"
Hakan Coşkun',Hakan Coşkun,apostrophe_removal,Milliyetçi Hareket Partisi,[23],Milliyetçi Hareket Partisi,[23]
Mehmet Akif Paksoy',Mehmet Akif Paksoy,apostrophe_removal,Milliyetçi Hareket Partisi,[23],Milliyetçi Hareket Partisi,[23]
Enis Tütüncü'n,Enis Tütüncü,apostrophe_removal,Sosyal Demokrasi PartisiSosyaldemokrat Halkçı PartiCumhuriyet Halk Partisi,"[18, 22, 23]",Sosyal Demokrasi PartisiSosyaldemokrat Halkçı PartiCumhuriyet Halk Partisi,"[18, 22, 23]"
Şerafettin Halis',Şerafettin Halis,apostrophe_removal,,[23],,[23]
Ayla Akat Ata',Ayla Akat Ata,apostrophe_removal,,"[23, 24]",,"[23, 24]"
İsmail Hakkı Biçer',İsmail Hakkı Biçer,apostrophe_removal,,[],,[]
Mehmet Zafer Üskül',Mehmet Zafer Üskül,apostrophe_removal,,[23],,[23]
Mümin İnan',Mümin İnan,apostrophe_removal,Milliyetçi Hareket Partisi(1999-2011)Bağımsız(2011-2018)İYİ Parti(2018-günümüz),[23],Milliyetçi Hareket Partisi(1999-2011)Bağımsız(2011-2018)İYİ Parti(2018-günümüz),[23]
Muharrem Varh',Muharrem Varh,apostrophe_removal,Milliyetçi Hareket Partisi,"[23, 24, 25, 26, 27, 28]",Milliyetçi Hareket Partisi,"[23, 24, 25, 26, 27, 28]"
Sebahat Tuncel',Sebahat Tuncel,apostrophe_removal,Halkın Demokrasi Partisi(HADEP)(1998-2003)Demokratik Halk Partisi(DEHAP)(2003-2005)Demokratik Toplum Partisi(2005-2008)Barış ve Demokrasi Partisi(2008-2012)Halkların Demokratik Partisi(2012-2014)Demokratik Bölgeler Partisi(2014-günümüz),"[23, 24]",Halkın Demokrasi Partisi(HADEP)(1998-2003)Demokratik Halk Partisi(DEHAP)(2003-2005)Demokratik Toplum Partisi(2005-2008)Barış ve Demokrasi Partisi(2008-2012)Halkların Demokratik Partisi(2012-2014)Demokratik Bölgeler Partisi(2014-günümüz),"[23, 24]"
Necat Birinci',Necat Birinci,apostrophe_removal,,[23],,[23]
Ayşe Türkmenoğlu'n,Ayşe Türkmenoğlu,apostrophe_removal,,[23],,[23]
Ferit Mevlüt Aslanoğlu'n,Ferit Mevlüt Aslanoğlu,apostrophe_removal,,"[22, 23, 24]",,"[22, 23, 24]"
Alim Işık',Alim Işık,apostrophe_removal,Milliyetçi Hareket Partisi(2007- günümüz),"[23, 24, 25]",Milliyetçi Hareket Partisi(2007- günümüz),"[23, 24, 25]"
İkram Dinçer',İkram Dinçer,apostrophe_removal,,[23],,[23]
Mustafa Elitaş',Mustafa Elitaş,apostrophe_removal,Adalet ve Kalkınma Partisi(2001-günümüz),"[22, 23, 24, 26, 27]",Adalet ve Kalkınma Partisi(2001-günümüz),"[22, 23, 24, 26, 27]"
